6
0 0.000000000000e+00
-1.918262045607e-04 9.719249778714e-05 8.360081069171e-06
-8.418547530420e-06 -6.330638542405e-06 2.331137059192e-05
-1.077737675530e-05 8.751774989473e-05 2.042061550003e-05
6
51 1.530000000000e+00
4.379104097790e-07 -1.700105172066e-08 1.761183765006e-06
-2.034531844209e-06 -1.332688286763e-06 6.829694690349e-06
4.316126428473e-05 -1.721696912391e-05 1.981528002728e-04
-1.933771094381e-04 9.799076133748e-05 8.363251682657e-06
-8.540177785573e-06 -6.561135154524e-06 2.356066985745e-05
-1.089803589491e-05 8.912053782268e-05 2.055063545869e-05
6
52 1.560000000000e+00
4.866633076986e-07 -4.016129403656e-08 1.736080404376e-06
-2.035818880238e-06 -1.418593620328e-06 6.797411067166e-06
4.354816518932e-05 -1.728122330363e-05 1.999707709146e-04
-1.948563646047e-04 9.875312548762e-05 8.357054180611e-06
-8.655781523242e-06 -6.792403055999e-06 2.379959294440e-05
-1.101470364779e-05 9.071386823548e-05 2.067336876792e-05
6
53 1.590000000000e+00
5.413827019423e-07 -6.644208660938e-08 1.701496236065e-06
-2.036219104325e-06 -1.505259781917e-06 6.763429490724e-06
4.392354907584e-05 -1.733758753788e-05 2.017255316499e-04
-1.962666312864e-04 9.948093600408e-05 8.341492002999e-06
-8.765291293343e-06 -7.024333024977e-06 2.402822929279e-05
-1.112743455620e-05 9.229782507462e-05 2.078908374438e-05
6
54 1.620000000000e+00
6.019911283627e-07 -9.580252131491e-08 1.657493956782e-06
-2.035760647839e-06 -1.592628771687e-06 6.727898855594e-06
4.428807270580e-05 -1.738634129270e-05 2.034196733633e-04
-1.976105849446e-04 1.001755458432e-04 8.316577758210e-06
-8.868653405760e-06 -7.256824795480e-06 2.424668015956e-05
-1.123628628394e-05 9.387251077992e-05 2.089804505113e-05
6
55 1.650000000000e+00
6.683993994801e-07 -1.281962512989e-07 1.604150381914e-06
-2.034470409927e-06 -1.680647483024e-06 6.690951067602e-06
4.464239114173e-05 -1.742776420238e-05 2.050557989599e-04
-1.988909154949e-04 1.008383154544e-04 8.282333303579e-06
-8.965827552487e-06 -7.489786439343e-06 2.445505888774e-05
-1.134131921622e-05 9.543804499127e-05 2.100051286386e-05
6
56 1.680000000000e+00
7.405083998098e-07 -1.635724712809e-07 1.541556326197e-06
-2.032374042278e-06 -1.769267785123e-06 6.652701207086e-06
4.498715746486e-05 -1.746213617487e-05 2.066365208837e-04
-2.001103259914e-04 1.014706125718e-04 8.238789650379e-06
-9.056786367941e-06 -7.723133781709e-06 2.465349096725e-05
-1.144259607605e-05 9.699456321511e-05 2.109674209067e-05
6
57 1.710000000000e+00
8.182099071241e-07 -2.018769292744e-07 1.469816470905e-06
-2.029496097575e-06 -1.858446388684e-06 6.613248166489e-06
4.532302285257e-05 -1.748973746186e-05 2.081644594957e-04
-2.012715311144e-04 1.020738113781e-04 8.185986639822e-06
-9.141514927900e-06 -7.956789863047e-06 2.484211375730e-05
-1.154018155466e-05 9.854221548539e-05 2.118698167808e-05
6
58 1.740000000000e+00
9.013853238839e-07 -2.430516969126e-07 1.389049232264e-06
-2.025860128934e-06 -1.948144669693e-06 6.572675535056e-06
4.565063738148e-05 -1.751084914007e-05 2.096422416465e-04
-2.023772558182e-04 1.026492915691e-04 8.123972368637e-06
-9.220010188233e-06 -8.190684473216e-06 2.502107590134e-05
-1.163414195357e-05 1.000811649768e-04 2.127147397035e-05
6
59 1.770000000000e+00
9.899038741754e-07 -2.870334528748e-07 1.299389184455e-06
-2.021488666686e-06 -2.038328546488e-06 6.531052536228e-06
4.597065040443e-05 -1.752575361139e-05 2.110724973567e-04
-2.034302326845e-04 1.031984373198e-04 8.052802409021e-06
-9.292280370429e-06 -8.424753757054e-06 2.519053657360e-05
-1.172454485187e-05 1.016115865852e-04 2.135045412867e-05
6
60 1.800000000000e+00
1.083621763217e-06 -3.337526142552e-07 1.200991463531e-06
-2.016403223482e-06 -2.128968282261e-06 6.488435056253e-06
4.628370955666e-05 -1.753473442262e-05 2.124578553529e-04
-2.044331976849e-04 1.037226354996e-04 7.972539225637e-06
-9.358344315910e-06 -8.658939863613e-06 2.535066463031e-05
-1.181145881312e-05 1.031336655590e-04 2.142414966585e-05
6
61 1.830000000000e+00
1.182381252210e-06 -3.831336561603e-07 1.094034250518e-06
-2.010624403992e-06 -2.220038140112e-06 6.444866861513e-06
4.659045949206e-05 -1.753807583090e-05 2.138009394769e-04
-2.053888855888e-04 1.042232734062e-04 7.883252271866e-06
-9.418230827720e-06 -8.893190633559e-06 2.550163761914e-05
-1.189495313153e-05 1.046475962183e-04 2.149278010434e-05
6
62 1.860000000000e+00
1.286007688245e-06 -4.350935043788e-07 9.787201888462e-07
-2.004172010136e-06 -2.311516023210e-06 6.400380940366e-06
4.689154176921e-05 -1.753606262110e-05 2.151043651846e-04
-2.063000252565e-04 1.047017365189e-04 7.785018679570e-06
-9.471977998422e-06 -9.127459342619e-06 2.564364061536e-05
-1.197509760407e-05 1.061535807118e-04 2.155655669845e-05
6
63 1.890000000000e+00
1.394304082782e-06 -4.895376153788e-07 8.552826432582e-07
-1.997065060370e-06 -2.403383198986e-06 6.355000806851e-06
4.718759411875e-05 -1.752897918591e-05 2.163707347469e-04
-2.071693338168e-04 1.051594056415e-04 7.677924394317e-06
-9.519632524866e-06 -9.361704496447e-06 2.577686497927e-05
-1.205196232397e-05 1.076518277944e-04 2.161568220173e-05
6
64 1.920000000000e+00
1.507045779004e-06 -5.463560709536e-07 7.239966850742e-07
-1.989321786962e-06 -2.495624019388e-06 6.308741706129e-06
4.747924639134e-05 -1.751710702634e-05 2.176026329845e-04
-2.079995107821e-04 1.055976538226e-04 7.562066666008e-06
-9.561249024326e-06 -9.595889649551e-06 2.590150715321e-05
-1.212561750698e-05 1.091425516847e-04 2.167035072746e-05
6
65 1.950000000000e+00
1.623984136040e-06 -6.054257180542e-07 5.851796155249e-07
-1.980959684625e-06 -2.588225556695e-06 6.261611789035e-06
4.776711505663e-05 -1.750072249427e-05 2.188026259235e-04
-2.087932363689e-04 1.060178454644e-04 7.437558496351e-06
-9.596889358971e-06 -9.829983235378e-06 2.601776749384e-05
-1.219613335059e-05 1.106259710325e-04 2.172074770474e-05
6
66 1.980000000000e+00
1.744867767727e-06 -6.666241401148e-07 4.391646085154e-07
-1.971995589537e-06 -2.681177246655e-06 6.213613287017e-06
4.805180066796e-05 -1.748009700883e-05 2.199732613303e-04
-2.095531747148e-04 1.064213379139e-04 7.304531822808e-06
-9.626621968822e-06 -1.006395841235e-05 2.612584907074e-05
-1.226357990591e-05 1.121023079490e-04 2.176704985306e-05
6
67 2.010000000000e+00
1.869467103306e-06 -7.298434739480e-07 2.862616503943e-07
-1.962445726346e-06 -2.774470627833e-06 6.164743602857e-06
4.833388972786e-05 -1.745549899505e-05 2.211170683208e-04
-2.102819745661e-04 1.068094816707e-04 7.163133927447e-06
-9.650521221706e-06 -1.029779292682e-05 2.622595646105e-05
-1.232802695282e-05 1.135717870653e-04 2.180942514860e-05
6
68 2.040000000000e+00
1.997580886057e-06 -7.949890786481e-07 1.267395162264e-07
-1.952325704863e-06 -2.868099093921e-06 6.114996271661e-06
4.861395986351e-05 -1.742719581449e-05 2.222365550587e-04
-2.109822633769e-04 1.071836177775e-04 7.013517185597e-06
-9.668666784908e-06 -1.053146898458e-05 2.631829466196e-05
-1.238954389154e-05 1.150346346626e-04 2.184803286660e-05
6
69 2.070000000000e+00
