################################################################################
# HEADER
# Iter             t               x(  1,  1)          x(  1,  2)          x(  1,  3)          x(  2,  1)          x(  2,  2)          x(  2,  3)          x(  3,  1)          x(  3,  2)          x(  3,  3)          x(  4,  1)          x(  4,  2)          x(  4,  3)          x(  5,  1)          x(  5,  2)          x(  5,  3)          x(  6,  1)          x(  6,  2)          x(  6,  3)          v(  1,  1)          v(  1,  2)          v(  1,  3)          v(  2,  1)          v(  2,  2)          v(  2,  3)          v(  3,  1)          v(  3,  2)          v(  3,  3)          v(  4,  1)          v(  4,  2)          v(  4,  3)          v(  5,  1)          v(  5,  2)          v(  5,  3)          v(  6,  1)          v(  6,  2)          v(  6,  3)          f(  1,  1)          f(  1,  2)          f(  1,  3)          f(  2,  1)          f(  2,  2)          f(  2,  3)          f(  3,  1)          f(  3,  2)          f(  3,  3)          f(  4,  1)          f(  4,  2)          f(  4,  3)          f(  5,  1)          f(  5,  2)          f(  5,  3)          f(  6,  1)          f(  6,  2)          f(  6,  3)     
#[Iter n.]      [hbar/H]      Positions in b, Velocities in bH(2pi/h), Forces in H/b
################################################################################
      10  3.000000000000e-01  6.255770705882e-01 -9.785006015954e-01 -2.557843609056e+00 -4.665157470666e-01  8.847493441286e-01  2.366122660520e+00  9.899939186160e-01 -1.135232497545e+00 -6.615752806822e-01 -1.041768501989e+00 -1.345358912372e-01 -2.414283478768e+00 -1.697467490954e+00  1.964763561013e-01  3.581112655234e+00 -7.757013032656e-01  2.561504440828e+00  2.538137265156e+00  1.545775593857e-06 -7.176376302871e-07 -1.794561993366e-06 -8.140410315306e-07  4.978776614160e-07  3.552647826598e-06  1.157411827347e-05 -5.260144668458e-06  5.107647849467e-05 -5.238243107353e-05  2.644417361706e-05  2.156165822546e-06 -1.307573796208e-06 -8.284879404668e-08  5.678638444723e-06 -2.676581979786e-06  1.764157879665e-05  6.342238527744e-06  8.284709711169e-02 -3.677608761026e-02 -7.972673475873e-02 -6.795540471097e-02  2.699821226646e-02  2.825678145945e-01  6.900251961095e-02 -3.092251152677e-02  3.072382079568e-01 -3.139221072136e-01  1.585441448753e-01  1.354201938449e-02 -8.829963745439e-03 -1.834549986259e-03  3.427295107069e-02 -1.611520073805e-02  1.088679369210e-01  3.671462806707e-02
      11  3.300000000000e-01  6.255771182398e-01 -9.785006236919e-01 -2.557843664123e+00 -4.665157725363e-01  8.847493594815e-01  2.366122771459e+00  9.899942827411e-01 -1.135232662924e+00 -6.615736731327e-01 -1.041770150354e+00 -1.345350590780e-01 -2.414283410766e+00 -1.697467532344e+00  1.964763531665e-01  3.581112833988e+00 -7.757013875103e-01  2.561504996742e+00  2.538137464416e+00  1.622178744523e-06 -7.511032100083e-07 -1.863929635410e-06 -8.825904927135e-07  5.230281432112e-07  3.835552973044e-06  1.269647525714e-05 -5.762062892905e-06  5.608056540425e-05 -5.749116864774e-05  2.902448889996e-05  2.377956116016e-06 -1.453793249907e-06 -1.159942728515e-07  6.237209628080e-06 -2.939047119866e-06  1.942117354533e-05  6.936759945070e-06  6.570328118855e-02 -2.829092185561e-02 -5.514452876469e-02 -6.532507262800e-02  2.190178141873e-02  2.674836709937e-01  6.846226169473e-02 -3.055176088498e-02  3.056556597458e-01 -3.117892338391e-01  1.574894177312e-01  1.362255893724e-02 -9.078799257804e-03 -2.225063899077e-03  3.414009992955e-02 -1.603117836119e-02  1.090944462610e-01  3.610155947746e-02
      12  3.600000000000e-01  6.255771679189e-01 -9.785006466616e-01 -2.557843720891e+00 -4.665158000220e-01  8.847493755103e-01  2.366122890653e+00  9.899946804045e-01 -1.135232843269e+00 -6.615719158483e-01 -1.041771951459e+00 -1.345341497678e-01 -2.414283336091e+00 -1.697467578181e+00  1.964763491417e-01  3.581113029467e+00 -7.757014796084e-01  2.561505606099e+00  2.538137681362e+00  1.680971158938e-06 -7.758528381875e-07 -1.908003974454e-06 -9.484491715666e-07  5.429571935424e-07  4.102986966972e-06  1.380964567113e-05 -6.257697284426e-06  6.105746716255e-05 -6.256300383512e-05  3.158652184238e-05  2.600986531365e-06 -1.604194184442e-06 -1.557101144603e-07  6.793545694149e-06 -3.200074224235e-06  2.120447189234e-05  7.520970132919e-06  4.860660428474e-02 -1.982969354771e-02 -3.054905430391e-02 -6.272372604930e-02  1.684620135489e-02  2.524873069298e-01  6.787736085161e-02 -3.015287607973e-02  3.039086070109e-01 -3.094023522613e-01  1.563049482813e-01  1.369390785245e-02 -9.342105922006e-03 -2.639279229348e-03  3.399919689662e-02 -1.593907204863e-02  1.093215486869e-01  3.545172248022e-02
      13  3.900000000000e-01  6.255772190980e-01 -9.785006702431e-01 -2.557843778603e+00 -4.665158294433e-01  8.847493920589e-01  2.366123017638e+00  9.899951113198e-01 -1.135233038386e+00 -6.615700096847e-01 -1.041773904134e+00 -1.345331638867e-01 -2.414283254707e+00 -1.697467628595e+00  1.964763438239e-01  3.581113241601e+00 -7.757015795147e-01  2.561506269010e+00  2.538137915675e+00  1.722355430886e-06 -7.919834288941e-07 -1.926983044430e-06 -1.011656632786e-06  5.577282510072e-07  4.355107207298e-06  1.491285061213e-05 -6.746572431019e-06  6.600416474051e-05 -6.759357151489e-05  3.412805717859e-05  2.825073263737e-06 -1.758982733319e-06 -2.023559503189e-07  7.347503147837e-06 -3.459527117556e-06  2.299143444606e-05  8.094293980348e-06  3.185669074868e-02 -1.153295747866e-02 -6.351884991160e-03 -6.017031946698e-02  1.187311395027e-02  2.377091934886e-01  6.724170390034e-02 -2.972389761215e-02  3.019562921588e-01 -3.067348447343e-01  1.549788983537e-01  1.375193523264e-02 -9.616188390589e-03 -3.073840320376e-03  3.384877066831e-02 -1.583837109887e-02  1.095432333965e-01  3.476821507208e-02
      14  4.200000000000e-01  6.255772712602e-01 -9.785006941806e-01 -2.557843836510e+00 -4.665158607214e-01  8.847494089740e-01  2.366123151959e+00  9.899955751756e-01 -1.135233248064e+00 -6.615679555984e-01 -1.041776007073e+00 -1.345321020844e-01 -2.414283166587e+00 -1.697467683720e+00  1.964763370003e-01  3.581113470317e+00 -7.757016871800e-01  2.561506985585e+00  2.538138167020e+00  1.746823532774e-06 -7.997285204849e-07 -1.921455904037e-06 -1.072269247470e-06  5.674427170260e-07  4.592191298158e-06  1.600522061609e-05 -7.228188371363e-06  7.091703894410e-05 -7.257812689386e-05  3.664671802483e-05  3.049966945722e-06 -1.918302627911e-06 -2.562360923647e-07  7.898911641056e-06 -3.717261235228e-06  2.478192502745e-05  8.656205756117e-06  1.571655407287e-02 -3.525796980408e-03  1.709828470300e-02 -5.767857501624e-02  7.014688312993e-03  2.232525741752e-01  6.655031226341e-02 -2.926377821323e-02  2.997659653849e-01 -3.037668272389e-01  1.535033113636e-01  1.379274196114e-02 -9.897099080787e-03 -3.525327369450e-03  3.368700362977e-02 -1.572855870730e-02  1.097536567941e-01  3.405398721618e-02
      15  4.500000000000e-01  6.255773239075e-01 -9.785007182268e-01 -2.557843893890e+00 -4.665158937795e-01  8.847494261055e-01  2.366123293170e+00  9.899960716330e-01 -1.135233472077e+00 -6.615657546624e-01 -1.041778258822e+00 -1.345309650837e-01 -2.414283071709e+00 -1.697467743693e+00  1.964763284497e-01  3.581113715535e+00 -7.757018025504e-01  2.561507755926e+00  2.538138435047e+00  1.755117615060e-06 -7.994459373234e-07 -1.892358944996e-06 -1.130355119574e-06  5.722307419603e-07  4.814610698015e-06  1.708582367736e-05 -7.702034692529e-06  7.579203314964e-05 -7.751162877326e-05  3.913999322006e-05  3.275357814593e-06 -2.082231257780e-06 -3.175984164338e-07  8.447568374842e-06 -3.973124042812e-06  2.657571468942e-05  9.206228115383e-06  4.096010725820e-04  4.075222431682e-03  3.947483087169e-02 -5.525758271605e-02  2.294651800612e-03  2.091966861219e-01  6.580050450680e-02 -2.877228505347e-02  2.973168006920e-01 -3.004818804310e-01  1.518696977909e-01  1.381283001695e-02 -1.018066011942e-02 -3.990247961173e-03  3.351173885559e-02 -1.560917554378e-02  1.099473003702e-01  3.331201525034e-02
      16  4.800000000000e-01  6.255773765673e-01 -9.785007421473e-01 -2.557843950052e+00 -4.665159285427e-01  8.847494433078e-01  2.366123440836e+00  9.899966003250e-01 -1.135233710186e+00 -6.615634080764e-01 -1.041780657771e+00 -1.345297536848e-01 -2.414282970065e+00 -1.697467808654e+00  1.964763179444e-01  3.581113977171e+00 -7.757019255675e-01  2.561508580128e+00  2.538138719393e+00  1.748194082318e-06 -7.916075431716e-07 -1.840959055900e-06 -1.185989531349e-06  5.722429461922e-07  5.022807137362e-06  1.815369403923e-05 -8.167597755132e-06  8.062478892521e-05 -8.238878758131e-05  4.160523334314e-05  3.500883680726e-06 -2.250776844062e-06 -3.866335270769e-07  8.993233534295e-06 -4.226956202782e-06  2.837248775015e-05  9.743932956530e-06 -1.387100153870e-02  1.116493987008e-02  6.046179351226e-02 -5.291220928494e-02 -2.270923155338e-03  1.955989218626e-01  6.499082828148e-02 -2.824925578983e-02  2.945926590090e-01 -2.968660032640e-01  1.500696132469e-01  1.380927624518e-02 -1.046257772340e-02 -4.465080000523e-03  3.332059960905e-02 -1.547984770504e-02  1.101190594823e-01  3.254535408149e-02
      17  5.100000000000e-01  6.255774287991e-01 -9.785007657233e-01 -2.557844004348e+00 -4.665159649388e-01  8.847494604401e-01  2.366123594538e+00  9.899971608547e-01 -1.135233962133e+00 -6.615609171750e-01 -1.041783202149e+00 -1.345284687697e-01 -2.414282861656e+00 -1.697467878740e+00  1.964763052517e-01  3.581114255129e+00 -7.757020561678e-01  2.561509458275e+00  2.538139019683e+00  1.727195644589e-06 -7.767829152947e-07 -1.768823069011e-06 -1.239251017731e-06  5.676431606867e-07  5.217271376475e-06  1.920783961241e-05 -8.624360746616e-06  8.541066572436e-05 -8.720411969293e-05  4.403967708815e-05  3.726138259335e-06 -2.423877943829e-06 -4.634749729676e-07  9.535628346306e-06 -4.478593188175e-06  3.017184953376e-05  1.026894250641e-05 -2.695618740740e-02  1.765853219961e-02  7.979195319628e-02 -5.064391218066e-02 -6.672423695923e-03  1.824972172899e-01  6.411951075506e-02 -2.769446412000e-02  2.915751264001e-01 -2.929094293961e-01  1.480977986195e-01  1.377960308399e-02 -1.073861331444e-02 -4.946357455061e-03  3.311119107769e-02 -1.534031349947e-02  1.102643636835e-01  3.175711296602e-02
      18  5.400000000000e-01  6.255774801990e-01 -9.785007887543e-01 -2.557844056181e+00 -4.665160028978e-01  8.847494773664e-01  2.366123753872e+00  9.899977527953e-01 -1.135234227647e+00 -6.615582834365e-01 -1.041785890018e+00 -1.345271113042e-01 -2.414282746497e+00 -1.697467954087e+00  1.964762901359e-01  3.581114549309e+00 -7.757021942830e-01  2.561510390439e+00  2.538139335530e+00  1.693420919363e-06 -7.556157626023e-07 -1.677749289467e-06 -1.290218410283e-06  5.586024744598e-07  5.398524720563e-06  2.024723664359e-05 -9.071804443888e-06  9.014471851665e-05 -9.195203351746e-05  4.644051168988e-05  3.950680234375e-06 -2.601405585114e-06 -5.482007879317e-07  1.007443632344e-05 -4.727867382636e-06  3.197333629703e-05  1.078093033227e-05 -3.871189258215e-02  2.349668865947e-02  9.728247746007e-02 -4.845181068632e-02 -1.090535087733e-02  1.699130249276e-01  6.318444659659e-02 -2.710784110678e-02  2.882453240045e-01 -2.886087016862e-01  1.459532103571e-01  1.372199751379e-02 -1.100473460442e-02 -5.430746972962e-03  3.288128887341e-02 -1.519045623380e-02  1.103793241471e-01  3.095047075078e-02
      19  5.700000000000e-01  6.255775304044e-01 -9.785008110602e-01 -2.557844105013e+00 -4.665160423519e-01  8.847494939562e-01  2.366123918450e+00  9.899983756889e-01 -1.135234506441e+00 -6.615555084919e-01 -1.041788719271e+00 -1.345256823389e-01 -2.414282624615e+00 -1.697468034824e+00  1.964762723597e-01  3.581114859596e+00 -7.757023398398e-01  2.561511376675e+00  2.538139666539e+00  1.648282911915e-06 -7.288011436786e-07 -1.569689882841e-06 -1.338968858431e-06  5.452945380060e-07  5.567103664450e-06  2.127083582304e-05 -9.509412147445e-06  9.482175400477e-05 -9.662694124691e-05  4.880493475253e-05  4.174045562543e-06 -2.783167475656e-06 -6.408359929855e-07  1.060930706497e-05 -4.974610773933e-06  3.377642770108e-05  1.127962318199e-05 -4.904977723890e-02  2.863888101742e-02  1.128170484513e-01 -4.633351493927e-02 -1.496922336954e-02  1.578544253599e-01  6.218461101696e-02 -2.648976477340e-02  2.845917232904e-01 -2.839677405752e-01  1.436381620422e-01  1.363548894989e-02 -1.125721849673e-02 -5.915088968080e-03  3.262896373084e-02 -1.503034411487e-02  1.104608979390e-01  3.012876208134e-02
      20  6.000000000000e-01  6.255775790960e-01 -9.785008324824e-01 -2.557844150363e+00 -4.665160832359e-01  8.847495100841e-01  2.366124087899e+00  9.899990290455e-01 -1.135234798212e+00 -6.615525941312e-01 -1.041791687634e+00 -1.345241830081e-01 -2.414282496054e+00 -1.697468121077e+00  1.964762516857e-01  3.581115185867e+00 -7.757024927597e-01  2.561512417024e+00  2.538140012307e+00  1.593264732623e-06 -6.970692728888e-07 -1.446703440125e-06 -1.385576565027e-06  5.278918850877e-07  5.723547906566e-06  2.227758862649e-05 -9.936679691916e-06  9.943649009643e-05 -1.012233795981e-04  5.113020547150e-05  4.395758546762e-06 -2.968913567723e-06 -7.413556474563e-07  1.113986153221e-05 -5.218657810281e-06  3.558056008771e-05  1.176480251063e-05 -5.792187610279e-02  3.305728424388e-02  1.263050614625e-01 -4.428568579053e-02 -1.886669376088e-02  1.463195667666e-01  6.112112500982e-02 -2.584139226007e-02  2.806149773026e-01 -2.789978772545e-01  1.411578837022e-01  1.351962063822e-02 -1.149271427516e-02 -6.396423785789e-03  3.235263737329e-02 -1.486021028826e-02  1.105068223002e-01  2.929535277367e-02
      21  6.300000000000e-01  6.255776260002e-01 -9.785008528844e-01 -2.557844191815e+00 -4.665161254865e-01  8.847495256297e-01  2.366124261863e+00  9.899997123442e-01 -1.135235102642e+00 -6.615495423025e-01 -1.041794792674e+00 -1.345226145266e-01 -2.414282360870e+00 -1.697468212959e+00  1.964762278783e-01  3.581115527987e+00 -7.757026529593e-01  2.561513511509e+00  2.538140372427e+00  1.529885148551e-06 -6.611718255467e-07 -1.310929265400e-06 -1.430112076167e-06  5.065634018200e-07  5.868392268508e-06  2.326648019708e-05 -1.035312885815e-05  1.039837355986e-04 -1.057361229267e-04  5.341369399942e-05  4.615338057955e-06 -3.158342367873e-06 -8.496884124504e-07  1.166569771645e-05 -5.459847395603e-06  3.738513691614e-05  1.223630262871e-05 -6.530682727245e-02  3.673799692158e-02  1.376801910154e-01 -4.230455256914e-02 -2.260220157065e-02  1.353008189583e-01  5.999699111961e-02 -2.516474428544e-02  2.763255662164e-01 -2.737168862114e-01  1.385207351979e-01  1.337418402877e-02 -1.170827165408e-02 -6.872028288657e-03  3.205107474536e-02 -1.468036733735e-02  1.105153325756e-01  2.845335067835e-02
